,name,date,expenses
4464,Chloe Wright,2020-05-02,2099
4465,Chloe Wright,2020-05-03,344
4466,Chloe Wright,2020-05-04,3445
4467,Chloe Wright,2020-05-05,1590
4468,Chloe Wright,2020-05-06,3072
4469,Chloe Wright,2020-05-07,2089
4470,Chloe Wright,2020-05-08,634
4471,Chloe Wright,2020-05-09,708
4472,Chloe Wright,2020-05-10,1519
4473,Chloe Wright,2020-05-11,3403
4474,Chloe Wright,2020-05-12,2689
4475,Chloe Wright,2020-05-13,1201
4476,Chloe Wright,2020-05-14,278
4477,Chloe Wright,2020-05-15,464
4478,Chloe Wright,2020-05-16,1717
4479,Chloe Wright,2020-05-17,336
4480,Chloe Wright,2020-05-18,3223
4481,Chloe Wright,2020-05-19,3142
4482,Chloe Wright,2020-05-20,507
4483,Chloe Wright,2020-05-21,1846
4484,Chloe Wright,2020-05-22,1830
4485,Chloe Wright,2020-05-23,281
4486,Chloe Wright,2020-05-24,2659
4487,Chloe Wright,2020-05-25,1760
4488,Chloe Wright,2020-05-26,3357
4489,Chloe Wright,2020-05-27,651
4490,Chloe Wright,2020-05-28,2731
4491,Chloe Wright,2020-05-29,616
4492,Chloe Wright,2020-05-30,2378
4493,Chloe Wright,2020-05-31,2883
4494,Chloe Wright,2020-06-01,308
4495,Chloe Wright,2020-06-02,208
4496,Chloe Wright,2020-06-03,2161
4497,Chloe Wright,2020-06-04,2289
4498,Chloe Wright,2020-06-05,2784
4499,Chloe Wright,2020-06-06,593
4500,Chloe Wright,2020-06-07,558
4501,Chloe Wright,2020-06-08,2170
4502,Chloe Wright,2020-06-09,885
4503,Chloe Wright,2020-06-10,527
4504,Chloe Wright,2020-06-11,1730
4505,Chloe Wright,2020-06-12,2541
4506,Chloe Wright,2020-06-13,2537
4507,Chloe Wright,2020-06-14,1193
4508,Chloe Wright,2020-06-15,3202
4509,Eric Hall,2020-01-01,1511
4510,Eric Hall,2020-01-02,480
4511,Eric Hall,2020-01-03,2163
4512,Eric Hall,2020-01-04,2110
4513,Eric Hall,2020-01-05,2604
4514,Eric Hall,2020-01-06,3379
4515,Eric Hall,2020-01-07,1295
4516,Eric Hall,2020-01-08,1402
4517,Eric Hall,2020-01-09,236
4518,Eric Hall,2020-01-10,2661
4519,Eric Hall,2020-01-11,3179
4520,Eric Hall,2020-01-12,355
4521,Eric Hall,2020-01-13,2744
4522,Eric Hall,2020-01-14,3337
4523,Eric Hall,2020-01-15,1935
4524,Eric Hall,2020-01-16,2887
4525,Eric Hall,2020-01-17,3485
4526,Eric Hall,2020-01-18,3483
4527,Eric Hall,2020-01-19,2484
4528,Eric Hall,2020-01-20,2888
4529,Eric Hall,2020-01-21,1639
4530,Eric Hall,2020-01-22,1238
4531,Eric Hall,2020-01-23,1958
4532,Eric Hall,2020-01-24,831
4533,Eric Hall,2020-01-25,2708
4534,Eric Hall,2020-01-26,1247
4535,Eric Hall,2020-01-27,1939
4536,Eric Hall,2020-01-28,3413
4537,Eric Hall,2020-01-29,2128
4538,Eric Hall,2020-01-30,1644
4539,Eric Hall,2020-01-31,2331
4540,Eric Hall,2020-02-01,764
4541,Eric Hall,2020-02-02,659
4542,Eric Hall,2020-02-03,544
4543,Eric Hall,2020-02-04,1086
4544,Eric Hall,2020-02-05,2713
4545,Eric Hall,2020-02-06,1679
4546,Eric Hall,2020-02-07,3447
4547,Eric Hall,2020-02-08,1681
4548,Eric Hall,2020-02-09,1650
4549,Eric Hall,2020-02-10,2618
4550,Eric Hall,2020-02-11,2684
4551,Eric Hall,2020-02-12,1493
4552,Eric Hall,2020-02-13,312
4553,Eric Hall,2020-02-14,2122
4554,Eric Hall,2020-02-15,856
4555,Eric Hall,2020-02-16,1412
4556,Eric Hall,2020-02-17,722
4557,Eric Hall,2020-02-18,2665
4558,Eric Hall,2020-02-19,2627
4559,Eric Hall,2020-02-20,2338
4560,Eric Hall,2020-02-21,1087
4561,Eric Hall,2020-02-22,2022
4562,Eric Hall,2020-02-23,2291
4563,Eric Hall,2020-02-24,2968
4564,Eric Hall,2020-02-25,215
4565,Eric Hall,2020-02-26,2280
4566,Eric Hall,2020-02-27,990
4567,Eric Hall,2020-02-28,421
4568,Eric Hall,2020-02-29,2680
4569,Eric Hall,2020-03-01,1888
4570,Eric Hall,2020-03-02,3097
4571,Eric Hall,2020-03-03,2944
4572,Eric Hall,2020-03-04,3421
4573,Eric Hall,2020-03-05,3070
4574,Eric Hall,2020-03-06,311
4575,Eric Hall,2020-03-07,1451
4576,Eric Hall,2020-03-08,3302
4577,Eric Hall,2020-03-09,2736
4578,Eric Hall,2020-03-10,3047
4579,Eric Hall,2020-03-11,375
4580,Eric Hall,2020-03-12,446
4581,Eric Hall,2020-03-13,2106
4582,Eric Hall,2020-03-14,3240
4583,Eric Hall,2020-03-15,2606
4584,Eric Hall,2020-03-16,1510
4585,Eric Hall,2020-03-17,2670
4586,Eric Hall,2020-03-18,306
4587,Eric Hall,2020-03-19,3235
4588,Eric Hall,2020-03-20,1717
4589,Eric Hall,2020-03-21,628
4590,Eric Hall,2020-03-22,1087
4591,Eric Hall,2020-03-23,3321
4592,Eric Hall,2020-03-24,937
4593,Eric Hall,2020-03-25,3114
4594,Eric Hall,2020-03-26,2846
4595,Eric Hall,2020-03-27,707
4596,Eric Hall,2020-03-28,633
4597,Eric Hall,2020-03-29,1418
4598,Eric Hall,2020-03-30,2196
4599,Eric Hall,2020-03-31,3408
4600,Eric Hall,2020-04-01,218
4601,Eric Hall,2020-04-02,2357
4602,Eric Hall,2020-04-03,942
4603,Eric Hall,2020-04-04,732
4604,Eric Hall,2020-04-05,2291
4605,Eric Hall,2020-04-06,1199
4606,Eric Hall,2020-04-07,2100
4607,Eric Hall,2020-04-08,2467
4608,Eric Hall,2020-04-09,2157
4609,Eric Hall,2020-04-10,1104
4610,Eric Hall,2020-04-11,3211
4611,Eric Hall,2020-04-12,1019
4612,Eric Hall,2020-04-13,2399
4613,Eric Hall,2020-04-14,924
4614,Eric Hall,2020-04-15,1399
4615,Eric Hall,2020-04-16,2202
4616,Eric Hall,2020-04-17,1884
4617,Eric Hall,2020-04-18,3141
4618,Eric Hall,2020-04-19,1380
4619,Eric Hall,2020-04-20,909
4620,Eric Hall,2020-04-21,1163
4621,Eric Hall,2020-04-22,1303
4622,Eric Hall,2020-04-23,2507
4623,Eric Hall,2020-04-24,3347
4624,Eric Hall,2020-04-25,502
4625,Eric Hall,2020-04-26,2614
4626,Eric Hall,2020-04-27,511
4627,Eric Hall,2020-04-28,1287
4628,Eric Hall,2020-04-29,2141
4629,Eric Hall,2020-04-30,1864
4630,Eric Hall,2020-05-01,543
4631,Eric Hall,2020-05-02,2022
4632,Eric Hall,2020-05-03,2587
4633,Eric Hall,2020-05-04,1083
4634,Eric Hall,2020-05-05,1649
4635,Eric Hall,2020-05-06,1230
4636,Eric Hall,2020-05-07,616
4637,Eric Hall,2020-05-08,2686
4638,Eric Hall,2020-05-09,1784
4639,Eric Hall,2020-05-10,3222
4640,Eric Hall,2020-05-11,861
4641,Eric Hall,2020-05-12,471
4642,Eric Hall,2020-05-13,715
4643,Eric Hall,2020-05-14,609
4644,Eric Hall,2020-05-15,3124
4645,Eric Hall,2020-05-16,1832
4646,Eric Hall,2020-05-17,2678
4647,Eric Hall,2020-05-18,1654
4648,Eric Hall,2020-05-19,1280
4649,Eric Hall,2020-05-20,3044
4650,Eric Hall,2020-05-21,3257
4651,Eric Hall,2020-05-22,803
4652,Eric Hall,2020-05-23,2236
4653,Eric Hall,2020-05-24,224
4654,Eric Hall,2020-05-25,1754
4655,Eric Hall,2020-05-26,765
4656,Eric Hall,2020-05-27,3101
4657,Eric Hall,2020-05-28,1149
4658,Eric Hall,2020-05-29,725
4659,Eric Hall,2020-05-30,2512
4660,Eric Hall,2020-05-31,1512
4661,Eric Hall,2020-06-01,2984
4662,Eric Hall,2020-06-02,2978
4663,Eric Hall,2020-06-03,3430
4664,Eric Hall,2020-06-04,951
4665,Eric Hall,2020-06-05,2967
4666,Eric Hall,2020-06-06,1000
4667,Eric Hall,2020-06-07,2412
4668,Eric Hall,2020-06-08,333
4669,Eric Hall,2020-06-09,2643
4670,Eric Hall,2020-06-10,1513
4671,Eric Hall,2020-06-11,1217
4672,Eric Hall,2020-06-12,955
4673,Eric Hall,2020-06-13,953
4674,Eric Hall,2020-06-14,1029
4675,Eric Hall,2020-06-15,2307
4676,Patricia Richardson,2020-01-01,1035
4677,Patricia Richardson,2020-01-02,941
4678,Patricia Richardson,2020-01-03,549
4679,Patricia Richardson,2020-01-04,1299
4680,Patricia Richardson,2020-01-05,2016
4681,Patricia Richardson,2020-01-06,992
4682,Patricia Richardson,2020-01-07,3131
4683,Patricia Richardson,2020-01-08,2170
4684,Patricia Richardson,2020-01-09,940
4685,Patricia Richardson,2020-01-10,2160
4686,Patricia Richardson,2020-01-11,668
4687,Patricia Richardson,2020-01-12,2033
4688,Patricia Richardson,2020-01-13,2993
4689,Patricia Richardson,2020-01-14,3207
4690,Patricia Richardson,2020-01-15,2030
4691,Patricia Richardson,2020-01-16,1278
4692,Patricia Richardson,2020-01-17,1611
4693,Patricia Richardson,2020-01-18,528
4694,Patricia Richardson,2020-01-19,2907
4695,Patricia Richardson,2020-01-20,1926
4696,Patricia Richardson,2020-01-21,3496
4697,Patricia Richardson,2020-01-22,3179
4698,Patricia Richardson,2020-01-23,1532
4699,Patricia Richardson,2020-01-24,1802
4700,Patricia Richardson,2020-01-25,1769
4701,Patricia Richardson,2020-01-26,884
4702,Patricia Richardson,2020-01-27,1921
4703,Patricia Richardson,2020-01-28,1142
4704,Patricia Richardson,2020-01-29,627
4705,Patricia Richardson,2020-01-30,1990
4706,Patricia Richardson,2020-01-31,344
4707,Patricia Richardson,2020-02-01,596
4708,Patricia Richardson,2020-02-02,1105
4709,Patricia Richardson,2020-02-03,1292
4710,Patricia Richardson,2020-02-04,3369
4711,Patricia Richardson,2020-02-05,3496
4712,Patricia Richardson,2020-02-06,862
4713,Patricia Richardson,2020-02-07,381
4714,Patricia Richardson,2020-02-08,2650
4715,Patricia Richardson,2020-02-09,1868
4716,Patricia Richardson,2020-02-10,1826
4717,Patricia Richardson,2020-02-11,1965
4718,Patricia Richardson,2020-02-12,1416
4719,Patricia Richardson,2020-02-13,1974
4720,Patricia Richardson,2020-02-14,1343
4721,Patricia Richardson,2020-02-15,1534
4722,Patricia Richardson,2020-02-16,1915
4723,Patricia Richardson,2020-02-17,1923
4724,Patricia Richardson,2020-02-18,2913
4725,Patricia Richardson,2020-02-19,218
4726,Patricia Richardson,2020-02-20,2902
4727,Patricia Richardson,2020-02-21,3378
4728,Patricia Richardson,2020-02-22,1741
4729,Patricia Richardson,2020-02-23,1239
4730,Patricia Richardson,2020-02-24,2259
4731,Patricia Richardson,2020-02-25,432
4732,Patricia Richardson,2020-02-26,846
4733,Patricia Richardson,2020-02-27,2030
4734,Patricia Richardson,2020-02-28,1813
4735,Patricia Richardson,2020-02-29,1235
4736,Patricia Richardson,2020-03-01,2919
4737,Patricia Richardson,2020-03-02,2512
4738,Patricia Richardson,2020-03-03,902
4739,Patricia Richardson,2020-03-04,1314
4740,Patricia Richardson,2020-03-05,2659
4741,Patricia Richardson,2020-03-06,2736
4742,Patricia Richardson,2020-03-07,2681
4743,Patricia Richardson,2020-03-08,2224
4744,Patricia Richardson,2020-03-09,3114
4745,Patricia Richardson,2020-03-10,895
4746,Patricia Richardson,2020-03-11,2059
4747,Patricia Richardson,2020-03-12,2892
4748,Patricia Richardson,2020-03-13,3391
4749,Patricia Richardson,2020-03-14,2069
4750,Patricia Richardson,2020-03-15,2385
4751,Patricia Richardson,2020-03-16,3324
4752,Patricia Richardson,2020-03-17,2175
4753,Patricia Richardson,2020-03-18,235
4754,Patricia Richardson,2020-03-19,3065
4755,Patricia Richardson,2020-03-20,2138
4756,Patricia Richardson,2020-03-21,2776
4757,Patricia Richardson,2020-03-22,3407
4758,Patricia Richardson,2020-03-23,1640
4759,Patricia Richardson,2020-03-24,2927
4760,Patricia Richardson,2020-03-25,2739
4761,Patricia Richardson,2020-03-26,2916
4762,Patricia Richardson,2020-03-27,1912
4763,Patricia Richardson,2020-03-28,2105
4764,Patricia Richardson,2020-03-29,3106
4765,Patricia Richardson,2020-03-30,2895
4766,Patricia Richardson,2020-03-31,1995
4767,Patricia Richardson,2020-04-01,1684
4768,Patricia Richardson,2020-04-02,1635
4769,Patricia Richardson,2020-04-03,1332
4770,Patricia Richardson,2020-04-04,1822
4771,Patricia Richardson,2020-04-05,994
4772,Patricia Richardson,2020-04-06,1849
4773,Patricia Richardson,2020-04-07,1327
4774,Patricia Richardson,2020-04-08,1847
4775,Patricia Richardson,2020-04-09,3327
4776,Patricia Richardson,2020-04-10,2978
4777,Patricia Richardson,2020-04-11,856
4778,Patricia Richardson,2020-04-12,1993
4779,Patricia Richardson,2020-04-13,411
4780,Patricia Richardson,2020-04-14,1415
4781,Patricia Richardson,2020-04-15,1612
4782,Patricia Richardson,2020-04-16,1400
4783,Patricia Richardson,2020-04-17,2554
4784,Patricia Richardson,2020-04-18,510
4785,Patricia Richardson,2020-04-19,647
4786,Patricia Richardson,2020-04-20,1166
4787,Patricia Richardson,2020-04-21,2045
4788,Patricia Richardson,2020-04-22,2995
4789,Patricia Richardson,2020-04-23,2652
4790,Patricia Richardson,2020-04-24,1527
4791,Patricia Richardson,2020-04-25,646
4792,Patricia Richardson,2020-04-26,2929
4793,Patricia Richardson,2020-04-27,2192
4794,Patricia Richardson,2020-04-28,1842
4795,Patricia Richardson,2020-04-29,2692
4796,Patricia Richardson,2020-04-30,3084
4797,Patricia Richardson,2020-05-01,1504
4798,Patricia Richardson,2020-05-02,2142
4799,Patricia Richardson,2020-05-03,3236
4800,Patricia Richardson,2020-05-04,2813
4801,Patricia Richardson,2020-05-05,1100
4802,Patricia Richardson,2020-05-06,483
4803,Patricia Richardson,2020-05-07,1146
4804,Patricia Richardson,2020-05-08,754
4805,Patricia Richardson,2020-05-09,2704
4806,Patricia Richardson,2020-05-10,1391
4807,Patricia Richardson,2020-05-11,2233
4808,Patricia Richardson,2020-05-12,2486
4809,Patricia Richardson,2020-05-13,2222
4810,Patricia Richardson,2020-05-14,247
4811,Patricia Richardson,2020-05-15,2212
4812,Patricia Richardson,2020-05-16,1031
4813,Patricia Richardson,2020-05-17,1905
4814,Patricia Richardson,2020-05-18,2098
4815,Patricia Richardson,2020-05-19,2100
4816,Patricia Richardson,2020-05-20,2138
4817,Patricia Richardson,2020-05-21,2302
4818,Patricia Richardson,2020-05-22,542
4819,Patricia Richardson,2020-05-23,454
4820,Patricia Richardson,2020-05-24,1295
4821,Patricia Richardson,2020-05-25,1941
4822,Patricia Richardson,2020-05-26,2101
4823,Patricia Richardson,2020-05-27,2985
4824,Patricia Richardson,2020-05-28,1049
4825,Patricia Richardson,2020-05-29,2419
4826,Patricia Richardson,2020-05-30,201
4827,Patricia Richardson,2020-05-31,1047
4828,Patricia Richardson,2020-06-01,1423
4829,Patricia Richardson,2020-06-02,824
4830,Patricia Richardson,2020-06-03,3206
4831,Patricia Richardson,2020-06-04,1351
4832,Patricia Richardson,2020-06-05,1023
4833,Patricia Richardson,2020-06-06,2991
4834,Patricia Richardson,2020-06-07,555
4835,Patricia Richardson,2020-06-08,732
4836,Patricia Richardson,2020-06-09,3398
4837,Patricia Richardson,2020-06-10,2229
4838,Patricia Richardson,2020-06-11,1488
4839,Patricia Richardson,2020-06-12,1336
4840,Patricia Richardson,2020-06-13,677
4841,Patricia Richardson,2020-06-14,1890
4842,Patricia Richardson,2020-06-15,459
4843,Gilbert Cook,2020-01-01,561
4844,Gilbert Cook,2020-01-02,207
4845,Gilbert Cook,2020-01-03,1035
4846,Gilbert Cook,2020-01-04,2651
4847,Gilbert Cook,2020-01-05,1703
4848,Gilbert Cook,2020-01-06,987
4849,Gilbert Cook,2020-01-07,2763
4850,Gilbert Cook,2020-01-08,2993
4851,Gilbert Cook,2020-01-09,541
4852,Gilbert Cook,2020-01-10,359
4853,Gilbert Cook,2020-01-11,2771
4854,Gilbert Cook,2020-01-12,1616
4855,Gilbert Cook,2020-01-13,745
4856,Gilbert Cook,2020-01-14,568
4857,Gilbert Cook,2020-01-15,309
4858,Gilbert Cook,2020-01-16,1248
4859,Gilbert Cook,2020-01-17,832
4860,Gilbert Cook,2020-01-18,676
4861,Gilbert Cook,2020-01-19,383
4862,Gilbert Cook,2020-01-20,685
4863,Gilbert Cook,2020-01-21,2261
4864,Gilbert Cook,2020-01-22,2341
4865,Gilbert Cook,2020-01-23,2159
4866,Gilbert Cook,2020-01-24,2527
4867,Gilbert Cook,2020-01-25,2921
4868,Gilbert Cook,2020-01-26,2715
4869,Gilbert Cook,2020-01-27,1409
4870,Gilbert Cook,2020-01-28,2398
4871,Gilbert Cook,2020-01-29,402
4872,Gilbert Cook,2020-01-30,3185
4873,Gilbert Cook,2020-01-31,2180
4874,Gilbert Cook,2020-02-01,1627
4875,Gilbert Cook,2020-02-02,2011
4876,Gilbert Cook,2020-02-03,3472
4877,Gilbert Cook,2020-02-04,1638
4878,Gilbert Cook,2020-02-05,246
4879,Gilbert Cook,2020-02-06,1976
4880,Gilbert Cook,2020-02-07,3265
4881,Gilbert Cook,2020-02-08,3455
4882,Gilbert Cook,2020-02-09,2658
4883,Gilbert Cook,2020-02-10,2078
4884,Gilbert Cook,2020-02-11,3043
4885,Gilbert Cook,2020-02-12,1361
4886,Gilbert Cook,2020-02-13,3116
4887,Gilbert Cook,2020-02-14,2478
4888,Gilbert Cook,2020-02-15,683
4889,Gilbert Cook,2020-02-16,3332
4890,Gilbert Cook,2020-02-17,483
4891,Gilbert Cook,2020-02-18,1831
4892,Gilbert Cook,2020-02-19,1728
4893,Gilbert Cook,2020-02-20,1789
4894,Gilbert Cook,2020-02-21,1737
4895,Gilbert Cook,2020-02-22,674
4896,Gilbert Cook,2020-02-23,2697
4897,Gilbert Cook,2020-02-24,1121
4898,Gilbert Cook,2020-02-25,1609
4899,Gilbert Cook,2020-02-26,280
4900,Gilbert Cook,2020-02-27,2687
4901,Gilbert Cook,2020-02-28,2730
4902,Gilbert Cook,2020-02-29,1960
4903,Gilbert Cook,2020-03-01,3284
4904,Gilbert Cook,2020-03-02,2071
4905,Gilbert Cook,2020-03-03,1731
4906,Gilbert Cook,2020-03-04,1024
4907,Gilbert Cook,2020-03-05,1040
4908,Gilbert Cook,2020-03-06,951
4909,Gilbert Cook,2020-03-07,2251
4910,Gilbert Cook,2020-03-08,1804
4911,Gilbert Cook,2020-03-09,869
4912,Gilbert Cook,2020-03-10,1263
4913,Gilbert Cook,2020-03-11,3225
4914,Gilbert Cook,2020-03-12,1326
4915,Gilbert Cook,2020-03-13,379
4916,Gilbert Cook,2020-03-14,2605
4917,Gilbert Cook,2020-03-15,1580
4918,Gilbert Cook,2020-03-16,657
4919,Gilbert Cook,2020-03-17,2012
4920,Gilbert Cook,2020-03-18,949
4921,Gilbert Cook,2020-03-19,1253
4922,Gilbert Cook,2020-03-20,352
4923,Gilbert Cook,2020-03-21,2962
4924,Gilbert Cook,2020-03-22,665
4925,Gilbert Cook,2020-03-23,779
4926,Gilbert Cook,2020-03-24,1909
4927,Gilbert Cook,2020-03-25,1583
4928,Gilbert Cook,2020-03-26,2878
4929,Gilbert Cook,2020-03-27,3110
4930,Gilbert Cook,2020-03-28,1883
4931,Gilbert Cook,2020-03-29,2541
4932,Gilbert Cook,2020-03-30,2949
4933,Gilbert Cook,2020-03-31,2155
4934,Gilbert Cook,2020-04-01,2514
4935,Gilbert Cook,2020-04-02,1796
4936,Gilbert Cook,2020-04-03,3358
4937,Gilbert Cook,2020-04-04,1864
4938,Gilbert Cook,2020-04-05,1151
4939,Gilbert Cook,2020-04-06,2830
4940,Gilbert Cook,2020-04-07,513
4941,Gilbert Cook,2020-04-08,1368
4942,Gilbert Cook,2020-04-09,1184
4943,Gilbert Cook,2020-04-10,1051
4944,Gilbert Cook,2020-04-11,1610
4945,Gilbert Cook,2020-04-12,1759
4946,Gilbert Cook,2020-04-13,3099
4947,Gilbert Cook,2020-04-14,1239
4948,Gilbert Cook,2020-04-15,2993
4949,Gilbert Cook,2020-04-16,3074
4950,Gilbert Cook,2020-04-17,1550
4951,Gilbert Cook,2020-04-18,1089
4952,Gilbert Cook,2020-04-19,3198
4953,Gilbert Cook,2020-04-20,1650
4954,Gilbert Cook,2020-04-21,1424
4955,Gilbert Cook,2020-04-22,2372
4956,Gilbert Cook,2020-04-23,1538
4957,Gilbert Cook,2020-04-24,2684
4958,Gilbert Cook,2020-04-25,350
4959,Gilbert Cook,2020-04-26,651
4960,Gilbert Cook,2020-04-27,2650
4961,Gilbert Cook,2020-04-28,3315
4962,Gilbert Cook,2020-04-29,2289
4963,Gilbert Cook,2020-04-30,2113
4964,Gilbert Cook,2020-05-01,3098
4965,Gilbert Cook,2020-05-02,2563
4966,Gilbert Cook,2020-05-03,730
4967,Gilbert Cook,2020-05-04,245
4968,Gilbert Cook,2020-05-05,3387
4969,Gilbert Cook,2020-05-06,909
4970,Gilbert Cook,2020-05-07,971
4971,Gilbert Cook,2020-05-08,2856
4972,Gilbert Cook,2020-05-09,2024
4973,Gilbert Cook,2020-05-10,410
4974,Gilbert Cook,2020-05-11,3037
4975,Gilbert Cook,2020-05-12,3085
4976,Gilbert Cook,2020-05-13,1179
4977,Gilbert Cook,2020-05-14,337
4978,Gilbert Cook,2020-05-15,1055
4979,Gilbert Cook,2020-05-16,1787
4980,Gilbert Cook,2020-05-17,2828
4981,Gilbert Cook,2020-05-18,225
4982,Gilbert Cook,2020-05-19,1443
4983,Gilbert Cook,2020-05-20,1651
4984,Gilbert Cook,2020-05-21,2083
4985,Gilbert Cook,2020-05-22,2265
4986,Gilbert Cook,2020-05-23,916
4987,Gilbert Cook,2020-05-24,316
4988,Gilbert Cook,2020-05-25,2678
4989,Gilbert Cook,2020-05-26,1622
4990,Gilbert Cook,2020-05-27,271
4991,Gilbert Cook,2020-05-28,2587
4992,Gilbert Cook,2020-05-29,3480
4993,Gilbert Cook,2020-05-30,558
4994,Gilbert Cook,2020-05-31,1518
4995,Gilbert Cook,2020-06-01,2449
4996,Gilbert Cook,2020-06-02,3094
4997,Gilbert Cook,2020-06-03,3190
4998,Gilbert Cook,2020-06-04,1336
4999,Gilbert Cook,2020-06-05,2066
5000,Gilbert Cook,2020-06-06,1637
5001,Gilbert Cook,2020-06-07,441
5002,Gilbert Cook,2020-06-08,2784
5003,Gilbert Cook,2020-06-09,2099
5004,Gilbert Cook,2020-06-10,642
5005,Gilbert Cook,2020-06-11,1270
5006,Gilbert Cook,2020-06-12,2786
5007,Gilbert Cook,2020-06-13,2380
5008,Gilbert Cook,2020-06-14,2076
5009,Gilbert Cook,2020-06-15,1946
5010,Marjorie Bates,2020-01-01,2397
5011,Marjorie Bates,2020-01-02,3445
5012,Marjorie Bates,2020-01-03,513
5013,Marjorie Bates,2020-01-04,3358
5014,Marjorie Bates,2020-01-05,2425
5015,Marjorie Bates,2020-01-06,2371
5016,Marjorie Bates,2020-01-07,1571
5017,Marjorie Bates,2020-01-08,2523
5018,Marjorie Bates,2020-01-09,568
5019,Marjorie Bates,2020-01-10,3110
5020,Marjorie Bates,2020-01-11,2938
5021,Marjorie Bates,2020-01-12,1477
5022,Marjorie Bates,2020-01-13,1060
5023,Marjorie Bates,2020-01-14,2274
5024,Marjorie Bates,2020-01-15,3484
5025,Marjorie Bates,2020-01-16,344
5026,Marjorie Bates,2020-01-17,1888
5027,Marjorie Bates,2020-01-18,499
5028,Marjorie Bates,2020-01-19,630
5029,Marjorie Bates,2020-01-20,745
5030,Marjorie Bates,2020-01-21,551
5031,Marjorie Bates,2020-01-22,1623
5032,Marjorie Bates,2020-01-23,2131
5033,Marjorie Bates,2020-01-24,3448
5034,Marjorie Bates,2020-01-25,213
5035,Marjorie Bates,2020-01-26,3059
5036,Marjorie Bates,2020-01-27,340
5037,Marjorie Bates,2020-01-28,509
5038,Marjorie Bates,2020-01-29,704
5039,Marjorie Bates,2020-01-30,1970
5040,Marjorie Bates,2020-01-31,1495
5041,Marjorie Bates,2020-02-01,2935
5042,Marjorie Bates,2020-02-02,2389
5043,Marjorie Bates,2020-02-03,769
5044,Marjorie Bates,2020-02-04,2813
5045,Marjorie Bates,2020-02-05,457
5046,Marjorie Bates,2020-02-06,2669
5047,Marjorie Bates,2020-02-07,588
5048,Marjorie Bates,2020-02-08,3392
5049,Marjorie Bates,2020-02-09,1052
5050,Marjorie Bates,2020-02-10,3309
5051,Marjorie Bates,2020-02-11,1062
5052,Marjorie Bates,2020-02-12,2961
5053,Marjorie Bates,2020-02-13,656
5054,Marjorie Bates,2020-02-14,234
5055,Marjorie Bates,2020-02-15,3319
5056,Marjorie Bates,2020-02-16,2841
5057,Marjorie Bates,2020-02-17,830
5058,Marjorie Bates,2020-02-18,893
5059,Marjorie Bates,2020-02-19,2249
5060,Marjorie Bates,2020-02-20,2351
5061,Marjorie Bates,2020-02-21,1037
5062,Marjorie Bates,2020-02-22,227
5063,Marjorie Bates,2020-02-23,3266
5064,Marjorie Bates,2020-02-24,953
5065,Marjorie Bates,2020-02-25,460
5066,Marjorie Bates,2020-02-26,382
5067,Marjorie Bates,2020-02-27,1900
5068,Marjorie Bates,2020-02-28,2569
5069,Marjorie Bates,2020-02-29,3189
5070,Marjorie Bates,2020-03-01,2117
5071,Marjorie Bates,2020-03-02,1102
5072,Marjorie Bates,2020-03-03,3006
5073,Marjorie Bates,2020-03-04,600
5074,Marjorie Bates,2020-03-05,2183
5075,Marjorie Bates,2020-03-06,514
5076,Marjorie Bates,2020-03-07,2340
5077,Marjorie Bates,2020-03-08,921
5078,Marjorie Bates,2020-03-09,3020
5079,Marjorie Bates,2020-03-10,2173
5080,Marjorie Bates,2020-03-11,983
5081,Marjorie Bates,2020-03-12,3424
5082,Marjorie Bates,2020-03-13,2775
5083,Marjorie Bates,2020-03-14,2891
5084,Marjorie Bates,2020-03-15,447
5085,Marjorie Bates,2020-03-16,212
5086,Marjorie Bates,2020-03-17,3186
5087,Marjorie Bates,2020-03-18,2848
5088,Marjorie Bates,2020-03-19,496
5089,Marjorie Bates,2020-03-20,990
5090,Marjorie Bates,2020-03-21,1783
5091,Marjorie Bates,2020-03-22,1084
5092,Marjorie Bates,2020-03-23,2041
5093,Marjorie Bates,2020-03-24,2362
5094,Marjorie Bates,2020-03-25,2655
5095,Marjorie Bates,2020-03-26,1024
5096,Marjorie Bates,2020-03-27,325
5097,Marjorie Bates,2020-03-28,2717
5098,Marjorie Bates,2020-03-29,3144
5099,Marjorie Bates,2020-03-30,1441
5100,Marjorie Bates,2020-03-31,664
5101,Marjorie Bates,2020-04-01,820
